dataset,run,depth,method,search_strategy,score_profile,candidate_count,candidate_pruned_count,branch_and_bound_fallback_count,nodes_using_greedy_selection,nodes_using_selective_lookahead,branch_and_bound_activation_count,branch_and_bound_avoided_count,cache_activation_count,estimated_work_saved,search_time,path_certified,path_violation_count
"square_form_iii__noise_00",2,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000373523,true,0
"square_form_iii__noise_00",2,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000557328,true,0
"square_form_iii__noise_00",2,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.003050823,true,0
"square_form_iii__noise_00",2,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001573591,true,0
"square_form_iii__noise_00",3,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00022333,true,0
"square_form_iii__noise_00",3,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000365538,true,0
"square_form_iii__noise_00",3,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000502838,true,0
"square_form_iii__noise_00",3,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002955332,true,0
"square_form_iii__noise_00",3,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001544157,true,0
"square_form_iii__noise_00",4,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000218305,true,0
"square_form_iii__noise_00",4,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000347942,true,0
"square_form_iii__noise_00",4,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00049227,true,0
"square_form_iii__noise_00",4,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00296545,true,0
"square_form_iii__noise_00",4,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001557062,true,0
"square_form_iii__noise_05",0,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000409528,true,0
"square_form_iii__noise_05",0,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001056218,true,0
"square_form_iii__noise_05",0,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001730867,true,0
"square_form_iii__noise_05",0,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.027607057,true,0
"square_form_iii__noise_05",0,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00243613,true,0
"square_form_iii__noise_05",1,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000387353,true,0
"square_form_iii__noise_05",1,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001016117,true,0
"square_form_iii__noise_05",1,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00108723,true,0
"square_form_iii__noise_05",1,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.022301159,true,0
"square_form_iii__noise_05",1,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002419958,true,0
"square_form_iii__noise_05",2,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000395207,true,0
"square_form_iii__noise_05",2,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001070261,true,0
"square_form_iii__noise_05",2,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001091292,true,0
"square_form_iii__noise_05",2,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.023331127,true,0
"square_form_iii__noise_05",2,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002364894,true,0
"square_form_iii__noise_05",3,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000425243,true,0
"square_form_iii__noise_05",3,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001007353,true,0
"square_form_iii__noise_05",3,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001161899,true,0
"square_form_iii__noise_05",3,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.027335664,true,0
"square_form_iii__noise_05",3,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002587209,true,0
"square_form_iii__noise_05",4,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000400418,true,0
"square_form_iii__noise_05",4,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001089548,true,0
"square_form_iii__noise_05",4,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001318757,true,0
"square_form_iii__noise_05",4,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.018060454,true,0
"square_form_iii__noise_05",4,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002463454,true,0
"square_form_iii__noise_10",0,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000415441,true,0
"square_form_iii__noise_10",0,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001036283,true,0
"square_form_iii__noise_10",0,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001208541,true,0
"square_form_iii__noise_10",0,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.0218845,true,0
"square_form_iii__noise_10",0,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002505762,true,0
"square_form_iii__noise_10",1,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000410873,true,0
"square_form_iii__noise_10",1,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001128648,true,0
"square_form_iii__noise_10",1,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001069545,true,0
"square_form_iii__noise_10",1,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.025536485,true,0
"square_form_iii__noise_10",1,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002450612,true,0
"square_form_iii__noise_10",2,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000415284,true,0
"square_form_iii__noise_10",2,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00106274,true,0
"square_form_iii__noise_10",2,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001159985,true,0
"square_form_iii__noise_10",2,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.026024835,true,0
"square_form_iii__noise_10",2,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002448721,true,0
"square_form_iii__noise_10",3,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000411588,true,0
"square_form_iii__noise_10",3,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001076331,true,0
"square_form_iii__noise_10",3,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000985965,true,0
"square_form_iii__noise_10",3,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.053921704,true,0
"square_form_iii__noise_10",3,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002572128,true,0
"square_form_iii__noise_10",4,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000419377,true,0
"square_form_iii__noise_10",4,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001233474,true,0
"square_form_iii__noise_10",4,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001157137,true,0
"square_form_iii__noise_10",4,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.02446104,true,0
"square_form_iii__noise_10",4,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002634405,true,0
"unary__noise_00",0,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000116074,true,0
"unary__noise_00",0,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000320343,true,0
"unary__noise_00",0,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.0003386,true,0
"unary__noise_00",0,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002891948,true,0
"unary__noise_00",0,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001096416,true,0
"unary__noise_00",1,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00009975,true,0
"unary__noise_00",1,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000347066,true,0
"unary__noise_00",1,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000528501,true,0
"unary__noise_00",1,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002899008,true,0
"unary__noise_00",1,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001010656,true,0
"unary__noise_00",2,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000093418,true,0
"unary__noise_00",2,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000307171,true,0
"unary__noise_00",2,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000513289,true,0
"unary__noise_00",2,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002825194,true,0
"unary__noise_00",2,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001030228,true,0
"unary__noise_00",3,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000094127,true,0
"unary__noise_00",3,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00030586,true,0
"unary__noise_00",3,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000350884,true,0
"unary__noise_00",3,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002814148,true,0
"unary__noise_00",3,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001062043,true,0
"unary__noise_00",4,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000097085,true,0
"unary__noise_00",4,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000312892,true,0
"unary__noise_00",4,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000337705,true,0
"unary__noise_00",4,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002885571,true,0
"unary__noise_00",4,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001058119,true,0
"unary__noise_05",0,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000407674,true,0
"unary__noise_05",0,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000944669,true,0
"unary__noise_05",0,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001191201,true,0
"unary__noise_05",0,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.031312274,true,0
"unary__noise_05",0,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002328286,true,0
"unary__noise_05",1,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000414169,true,0
"unary__noise_05",1,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000820959,true,0
"unary__noise_05",1,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000965074,true,0
"unary__noise_05",1,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.025805087,true,0
"unary__noise_05",1,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002226594,true,0
"unary__noise_05",2,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000383702,true,0
"unary__noise_05",2,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000854333,true,0
"unary__noise_05",2,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001068696,true,0
"unary__noise_05",2,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.025308304,true,0
"unary__noise_05",2,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002209804,true,0
"unary__noise_05",3,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000375918,true,0
"unary__noise_05",3,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000919823,true,0
"unary__noise_05",3,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001118524,true,0
"unary__noise_05",3,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.023035485,true,0
"unary__noise_05",3,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002624641,true,0
"unary__noise_05",4,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00038025,true,0
"unary__noise_05",4,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000909015,true,0
"unary__noise_05",4,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001076913,true,0
"unary__noise_05",4,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.02342101,true,0
"unary__noise_05",4,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002185719,true,0
"unary__noise_10",0,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000432111,true,0
"unary__noise_10",0,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001018746,true,0
"unary__noise_10",0,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001092077,true,0
"unary__noise_10",0,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.029281905,true,0
"unary__noise_10",0,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002644471,true,0
"unary__noise_10",1,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00040388,true,0
"unary__noise_10",1,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001027309,true,0
"unary__noise_10",1,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000977125,true,0
"unary__noise_10",1,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.029079715,true,0
"unary__noise_10",1,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002490246,true,0
"unary__noise_10",2,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000368417,true,0
"unary__noise_10",2,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001010758,true,0
"unary__noise_10",2,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001117566,true,0
"unary__noise_10",2,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.025979968,true,0
"unary__noise_10",2,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002340936,true,0
"unary__noise_10",3,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000389725,true,0
"unary__noise_10",3,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001027899,true,0
"unary__noise_10",3,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001169318,true,0
"unary__noise_10",3,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.027636074,true,0
"unary__noise_10",3,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002463663,true,0
"unary__noise_10",4,4,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000382407,true,0
"unary__noise_10",4,4,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.000878203,true,0
"unary__noise_10",4,4,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001009221,true,0
"unary__noise_10",4,4,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.025105876,true,0
"unary__noise_10",4,4,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002465086,true,0
