dataset,run,depth,method,search_strategy,score_profile,candidate_count,candidate_pruned_count,branch_and_bound_fallback_count,nodes_using_greedy_selection,nodes_using_selective_lookahead,branch_and_bound_activation_count,branch_and_bound_avoided_count,cache_activation_count,estimated_work_saved,search_time,path_certified,path_violation_count
"heart-cleveland",9,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.046093318,true,0
"heart-cleveland",9,5,cals,SparseLookahead,SparseCertified,10025,1004,0,27,0,24,0,40,1260,13.902368733000001,true,0
"heart-cleveland",9,5,cals_compact_explain,SelectiveLookahead,SparseCertified,3829,0,0,17,11,0,16,41,400,2.361144297,true,0
"heart-cleveland",9,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006280812,true,0
"heart-cleveland",9,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005771993,true,0
"heart-cleveland",9,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006063845,true,0
"heart-cleveland",9,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.033454872,true,0
"heart-cleveland",9,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.01964026,true,0
"heart-cleveland",9,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.054438052,true,0
"heart-cleveland",9,7,cals,SparseLookahead,SparseCertified,10512,1093,0,29,0,26,0,44,1381,15.443151014000001,true,0
"heart-cleveland",9,7,cals_compact_explain,SelectiveLookahead,SparseCertified,3727,0,0,20,11,0,18,47,464,2.7167152850000003,true,0
"hepatitis",0,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006402446,true,0
"hepatitis",0,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002221911,true,0
"hepatitis",0,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001991786,true,0
"hepatitis",0,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.012790264,true,0
"hepatitis",0,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.007993802,true,0
"hepatitis",0,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006078934,true,0
"hepatitis",0,5,cals,SparseLookahead,SparseCertified,1651,554,0,24,0,18,0,34,810,0.270302866,true,0
"hepatitis",0,5,cals_compact_explain,SelectiveLookahead,SparseCertified,1729,0,0,15,10,0,18,35,272,0.35466145699999996,true,0
"hepatitis",0,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002164588,true,0
"hepatitis",0,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002156713,true,0
"hepatitis",0,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00207715,true,0
"hepatitis",0,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.011383705,true,0
"hepatitis",0,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.008834609,true,0
"hepatitis",0,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006253721,true,0
"hepatitis",0,7,cals,SparseLookahead,SparseCertified,1651,554,0,24,0,18,0,34,810,0.265308296,true,0
"hepatitis",0,7,cals_compact_explain,SelectiveLookahead,SparseCertified,1729,0,0,15,10,0,18,35,272,0.352549429,true,0
"hepatitis",1,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00191186,true,0
"hepatitis",1,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.0021393,true,0
"hepatitis",1,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002094204,true,0
"hepatitis",1,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.012755371,true,0
"hepatitis",1,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005917569,true,0
"hepatitis",1,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.015561173,true,0
"hepatitis",1,5,cals,SparseLookahead,SparseCertified,3207,648,0,21,0,15,0,28,856,7.143819555,true,0
"hepatitis",1,5,cals_compact_explain,SelectiveLookahead,SparseCertified,2357,0,0,13,9,0,13,29,256,1.675534979,true,0
"hepatitis",1,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001959326,true,0
"hepatitis",1,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002093387,true,0
"hepatitis",1,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002197084,true,0
"hepatitis",1,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.012516595,true,0
"hepatitis",1,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005858233,true,0
"hepatitis",1,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.015939555,true,0
"hepatitis",1,7,cals,SparseLookahead,SparseCertified,3229,652,0,22,0,16,0,30,876,7.769211065,true,0
"hepatitis",1,7,cals_compact_explain,SelectiveLookahead,SparseCertified,2379,0,0,14,9,0,14,31,272,1.8712326309999998,true,0
"hepatitis",2,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001973855,true,0
"hepatitis",2,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001876401,true,0
"hepatitis",2,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001862181,true,0
"hepatitis",2,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.010062858,true,0
"hepatitis",2,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.007084123,true,0
"hepatitis",2,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005398144,true,0
"hepatitis",2,5,cals,SparseLookahead,SparseCertified,2553,574,0,21,0,14,0,28,798,6.478083354,true,0
"hepatitis",2,5,cals_compact_explain,SelectiveLookahead,SparseCertified,1813,0,0,11,14,0,12,32,320,1.475697068,true,0
"hepatitis",2,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002125764,true,0
"hepatitis",2,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001907448,true,0
"hepatitis",2,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00192167,true,0
"hepatitis",2,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.011102496,true,0
"hepatitis",2,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.007066993,true,0
"hepatitis",2,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006140108,true,0
"hepatitis",2,7,cals,SparseLookahead,SparseCertified,2553,574,0,21,0,14,0,28,798,6.454111653,true,0
"hepatitis",2,7,cals_compact_explain,SelectiveLookahead,SparseCertified,1813,0,0,11,14,0,12,32,320,1.462018644,true,0
"hepatitis",3,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001432942,true,0
"hepatitis",3,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001817042,true,0
"hepatitis",3,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00191216,true,0
"hepatitis",3,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.010869199,true,0
"hepatitis",3,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005599222,true,0
"hepatitis",3,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.015056205,true,0
"hepatitis",3,5,cals,SparseLookahead,SparseCertified,2414,443,0,21,0,12,0,28,699,6.392392635999999,true,0
"hepatitis",3,5,cals_compact_explain,SelectiveLookahead,SparseCertified,1173,0,0,10,6,0,7,23,256,0.821526812,true,0
"hepatitis",3,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001877584,true,0
"hepatitis",3,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001823951,true,0
"hepatitis",3,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001869269,true,0
"hepatitis",3,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.011055533,true,0
"hepatitis",3,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006193054,true,0
"hepatitis",3,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.015130791,true,0
"hepatitis",3,7,cals,SparseLookahead,SparseCertified,2414,443,0,21,0,12,0,28,699,6.415230718,true,0
"hepatitis",3,7,cals_compact_explain,SelectiveLookahead,SparseCertified,1173,0,0,10,6,0,7,23,256,0.8194636,true,0
"hepatitis",4,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001979838,true,0
"hepatitis",4,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001811038,true,0
"hepatitis",4,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001859386,true,0
"hepatitis",4,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.009116857,true,0
"hepatitis",4,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.007092605,true,0
"hepatitis",4,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.013599011,true,0
"hepatitis",4,5,cals,SparseLookahead,SparseCertified,3197,801,0,21,0,18,0,28,961,7.932426686,true,0
"hepatitis",4,5,cals_compact_explain,SelectiveLookahead,SparseCertified,2100,0,0,12,11,0,15,31,256,1.82391592,true,0
"hepatitis",4,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002203616,true,0
"hepatitis",4,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00241162,true,0
"hepatitis",4,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002429086,true,0
"hepatitis",4,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.013235335,true,0
"hepatitis",4,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.007983781,true,0
"hepatitis",4,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.013934671,true,0
"hepatitis",4,7,cals,SparseLookahead,SparseCertified,3197,801,0,21,0,18,0,28,961,8.043623093999999,true,0
"hepatitis",4,7,cals_compact_explain,SelectiveLookahead,SparseCertified,2100,0,0,12,11,0,15,31,256,1.837796835,true,0
"hepatitis",5,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001467161,true,0
"hepatitis",5,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002077481,true,0
"hepatitis",5,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002119587,true,0
"hepatitis",5,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.011878441,true,0
"hepatitis",5,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.007392274,true,0
"hepatitis",5,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.014990314,true,0
"hepatitis",5,5,cals,SparseLookahead,SparseCertified,1722,509,0,30,0,14,0,39,909,6.636543035,true,0
"hepatitis",5,5,cals_compact_explain,SelectiveLookahead,SparseCertified,1402,0,0,10,11,0,12,30,288,1.736679462,true,0
"hepatitis",5,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002226336,true,0
"hepatitis",5,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002280127,true,0
"hepatitis",5,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002289169,true,0
"hepatitis",5,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.014046663,true,0
"hepatitis",5,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.008876074,true,0
"hepatitis",5,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.017393768,true,0
"hepatitis",5,7,cals,SparseLookahead,SparseCertified,1722,509,0,30,0,14,0,39,909,6.60767405,true,0
"hepatitis",5,7,cals_compact_explain,SelectiveLookahead,SparseCertified,1402,0,0,10,11,0,12,30,288,1.678315293,true,0
"hepatitis",6,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001548251,true,0
"hepatitis",6,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002204103,true,0
"hepatitis",6,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002153515,true,0
"hepatitis",6,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.012290411,true,0
"hepatitis",6,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.004299389,true,0
"hepatitis",6,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.018190036,true,0
"hepatitis",6,5,cals,SparseLookahead,SparseCertified,3379,696,0,22,0,16,0,30,920,7.654314833,true,0
"hepatitis",6,5,cals_compact_explain,SelectiveLookahead,SparseCertified,2424,0,0,10,10,0,14,28,224,2.007518853,true,0
"hepatitis",6,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001972177,true,0
"hepatitis",6,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002194455,true,0
"hepatitis",6,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002168082,true,0
"hepatitis",6,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.012581528,true,0
"hepatitis",6,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006667496,true,0
"hepatitis",6,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.021579716,true,0
"hepatitis",6,7,cals,SparseLookahead,SparseCertified,3405,700,0,23,0,17,0,32,940,8.295855300000001,true,0
"hepatitis",6,7,cals_compact_explain,SelectiveLookahead,SparseCertified,2450,0,0,11,10,0,15,30,240,2.18186978,true,0
"hepatitis",7,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002335474,true,0
"hepatitis",7,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002160803,true,0
"hepatitis",7,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002165696,true,0
"hepatitis",7,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.013367848,true,0
"hepatitis",7,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006390614,true,0
"hepatitis",7,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.005541353,true,0
"hepatitis",7,5,cals,SparseLookahead,SparseCertified,1802,451,0,21,0,14,0,28,675,1.125484582,true,0
"hepatitis",7,5,cals_compact_explain,SelectiveLookahead,SparseCertified,1933,0,0,12,7,0,15,26,176,0.509253448,true,0
"hepatitis",7,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002420114,true,0
"hepatitis",7,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002182275,true,0
"hepatitis",7,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002189684,true,0
"hepatitis",7,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.012786338,true,0
"hepatitis",7,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006473682,true,0
"hepatitis",7,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006223022,true,0
"hepatitis",7,7,cals,SparseLookahead,SparseCertified,1802,451,0,21,0,14,0,28,675,1.131990303,true,0
"hepatitis",7,7,cals_compact_explain,SelectiveLookahead,SparseCertified,1933,0,0,12,7,0,15,26,176,0.5124238000000001,true,0
"hepatitis",8,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002063819,true,0
"hepatitis",8,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001978328,true,0
"hepatitis",8,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001932357,true,0
"hepatitis",8,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.010188045,true,0
"hepatitis",8,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.00666558,true,0
"hepatitis",8,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.018410678,true,0
"hepatitis",8,5,cals,SparseLookahead,SparseCertified,3013,639,0,21,0,15,0,28,847,6.549167988000001,true,0
"hepatitis",8,5,cals_compact_explain,SelectiveLookahead,SparseCertified,1988,0,0,7,15,0,9,29,320,1.071274917,true,0
"hepatitis",8,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002065968,true,0
"hepatitis",8,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002707356,true,0
"hepatitis",8,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002154057,true,0
"hepatitis",8,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.011597371,true,0
"hepatitis",8,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.007061405,true,0
"hepatitis",8,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.018876475,true,0
"hepatitis",8,7,cals,SparseLookahead,SparseCertified,3013,639,0,21,0,15,0,28,847,6.602076738,true,0
"hepatitis",8,7,cals_compact_explain,SelectiveLookahead,SparseCertified,1988,0,0,7,15,0,9,29,320,1.082963385,true,0
"hepatitis",9,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.001721802,true,0
"hepatitis",9,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002045515,true,0
"hepatitis",9,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002099301,true,0
"hepatitis",9,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.011119004,true,0
"hepatitis",9,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.006238823,true,0
"hepatitis",9,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.015057956,true,0
"hepatitis",9,5,cals,SparseLookahead,SparseCertified,2003,646,0,22,0,18,0,30,838,0.22776801,true,0
"hepatitis",9,5,cals_compact_explain,SelectiveLookahead,SparseCertified,1713,0,0,12,5,0,15,25,160,0.49868805,true,0
"hepatitis",9,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002066507,true,0
"hepatitis",9,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002629299,true,0
"hepatitis",9,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.002942891,true,0
"hepatitis",9,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.014778849,true,0
"hepatitis",9,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.007698445,true,0
"hepatitis",9,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.017006522,true,0
"hepatitis",9,7,cals,SparseLookahead,SparseCertified,2003,646,0,22,0,18,0,30,838,0.231292838,true,0
"hepatitis",9,7,cals_compact_explain,SelectiveLookahead,SparseCertified,1713,0,0,12,5,0,15,25,160,0.501476457,true,0
"hypothyroid",0,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.009323308,true,0
"hypothyroid",0,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.030657782,true,0
"hypothyroid",0,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.015633641,true,0
"hypothyroid",0,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.086249263,true,0
"hypothyroid",0,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.045672017,true,0
"hypothyroid",0,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.149501307,true,0
"hypothyroid",0,5,cals,SparseLookahead,SparseCertified,3641,749,0,26,0,19,0,38,1053,5.0436467480000005,true,0
"hypothyroid",0,5,cals_compact_explain,SelectiveLookahead,SparseCertified,3312,0,0,17,10,0,19,39,320,1.9261660859999998,true,0
"hypothyroid",0,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.012723657,true,0
"hypothyroid",0,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.022030714,true,0
"hypothyroid",0,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.022142495,true,0
"hypothyroid",0,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.15357514,true,0
"hypothyroid",0,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.086984985,true,0
"hypothyroid",0,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.252031665,true,0
"hypothyroid",0,7,cals,SparseLookahead,SparseCertified,4216,1068,0,37,0,30,0,60,1548,5.128792087,true,0
"hypothyroid",0,7,cals_compact_explain,SelectiveLookahead,SparseCertified,3856,0,0,28,10,0,30,61,496,1.9626049589999999,true,0
"hypothyroid",1,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.009374404,true,0
"hypothyroid",1,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.014372407,true,0
"hypothyroid",1,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.014704167,true,0
"hypothyroid",1,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.078110685,true,0
"hypothyroid",1,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.047794311,true,0
"hypothyroid",1,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.144973171,true,0
"hypothyroid",1,5,cals,SparseLookahead,SparseCertified,3445,758,0,25,0,17,0,36,1062,1.9473270390000001,true,0
"hypothyroid",1,5,cals_compact_explain,SelectiveLookahead,SparseCertified,2434,0,0,15,10,0,16,38,352,0.944212025,true,0
"hypothyroid",1,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.011872461,true,0
"hypothyroid",1,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.020843593,true,0
"hypothyroid",1,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.021059128,true,0
"hypothyroid",1,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.139934585,true,0
"hypothyroid",1,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.087719701,true,0
"hypothyroid",1,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.227219728,true,0
"hypothyroid",1,7,cals,SparseLookahead,SparseCertified,4683,1038,0,32,0,24,0,50,1442,2.754732057,true,0
"hypothyroid",1,7,cals_compact_explain,SelectiveLookahead,SparseCertified,3406,0,0,23,10,0,24,54,468,1.224231573,true,0
"hypothyroid",2,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.009727414,true,0
"hypothyroid",2,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.013907631,true,0
"hypothyroid",2,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.014284872,true,0
"hypothyroid",2,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.068977592,true,0
"hypothyroid",2,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.044148957,true,0
"hypothyroid",2,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.155774496,true,0
"hypothyroid",2,5,cals,SparseLookahead,SparseCertified,4028,797,0,26,0,20,0,38,1085,3.857895238,true,0
"hypothyroid",2,5,cals_compact_explain,SelectiveLookahead,SparseCertified,3119,0,0,15,12,0,16,39,368,1.4348815279999998,true,0
"hypothyroid",2,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.012460135,true,0
"hypothyroid",2,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.020538936,true,0
"hypothyroid",2,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.021236259,true,0
"hypothyroid",2,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.144398898,true,0
"hypothyroid",2,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.082544211,true,0
"hypothyroid",2,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.223270877,true,0
"hypothyroid",2,7,cals,SparseLookahead,SparseCertified,4501,1035,0,35,0,29,0,56,1459,3.963718759,true,0
"hypothyroid",2,7,cals_compact_explain,SelectiveLookahead,SparseCertified,3579,0,0,24,12,0,25,57,504,1.4676923149999999,true,0
"hypothyroid",3,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.009861493,true,0
"hypothyroid",3,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.015000855,true,0
"hypothyroid",3,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.015053405,true,0
"hypothyroid",3,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.092626678,true,0
"hypothyroid",3,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.042393383,true,0
"hypothyroid",3,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.154670995,true,0
"hypothyroid",3,5,cals,SparseLookahead,SparseCertified,4631,919,0,28,0,21,0,42,1255,9.091687367999999,true,0
"hypothyroid",3,5,cals_compact_explain,SelectiveLookahead,SparseCertified,3545,0,0,16,16,0,18,46,448,2.6810543989999998,true,0
"hypothyroid",3,7,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.011735063,true,0
"hypothyroid",3,7,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.020177715,true,0
"hypothyroid",3,7,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.020675266,true,0
"hypothyroid",3,7,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.144594326,true,0
"hypothyroid",3,7,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.083727779,true,0
"hypothyroid",3,7,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.220189613,true,0
"hypothyroid",3,7,cals,SparseLookahead,SparseCertified,5832,1250,0,40,0,33,0,66,1766,17.07561459,true,0
"hypothyroid",3,7,cals_compact_explain,SelectiveLookahead,SparseCertified,4232,0,0,28,16,0,30,70,628,4.824810661,true,0
"hypothyroid",4,5,unary,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.009409844,true,0
"hypothyroid",4,5,horn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.014410753,true,0
"hypothyroid",4,5,antihorn,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.014207305,true,0
"hypothyroid",4,5,square2cnf,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.083257899,true,0
"hypothyroid",4,5,affine,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.044121074,true,0
"hypothyroid",4,5,smart_certified,Greedy,InformationGain,0,0,0,0,0,0,0,0,0,0.150151659,true,0
"hypothyroid",4,5,cals,SparseLookahead,SparseCertified,4227,812,0,25,0,19,0,36,1084,7.629830516,true,0
"hypothyroid",4,5,cals_compact_explain,SelectiveLookahead,SparseCertified,4482,0,0,16,7,0,16,34,288,2.382740954,true,0
